Description,Price,Rating,Review Count,Url
"SteelSeries Rival 600 Gaming Mouse - 12,000 CPI TrueMove3Plus Dual Optical Sensor - 0.5 Lift-off Distance - Weight System - RGB Lighting",$38.95,4.5 out of 5 stars,"(4,369)",https://www.amazon.com/SteelSeries-Rival-600-Gaming-Mouse/dp/B078LJ6RPK/ref=sr_1_214?keywords=gaming+mouse&qid=1673328857&sr=8-214
"Razer Basilisk V2 - FPS Gaming Mouse (Gaming Mouse with New 20,000 DPI Focus + Optical Sensor, 5G, Removable Dpi Switch and Customizable Scroll Wheel, RGB Chroma and USB) Black",$81.09,4.6 out of 5 stars,"(14,499)",https://www.amazon.com/Razer-Basilisk-V2-Programmable-Speedflex/dp/B081QXJLDN/ref=sr_1_216?keywords=gaming+mouse&qid=1673328857&sr=8-216
"ZJFKSDYX C87 Wireless Gaming Keyboard and Mouse Combo, RGB Backlit Rechargeable 3600mAh Battery, Mechanical Feel Anti-ghosting Keyboard + 7D 3200DPI Mice for PC Gamer (Black)",$39.99,4.1 out of 5 stars,"(2,990)",https://www.amazon.com/ZJFKSDYX-C87-Rechargeable-Mechanical-Anti-ghosting/dp/B08F5LHHJQ/ref=sr_1_217?keywords=gaming+mouse&qid=1673328857&sr=8-217
"Alienware Wired/Wireless Gaming Mouse 610M-Light, Lunar Light",$96.99,4.6 out of 5 stars,(386),https://www.amazon.com/Alienware-Wired-Wireless-Gaming-AW610M-PC/dp/B07V7QPT94/ref=sr_1_218?keywords=gaming+mouse&qid=1673328857&sr=8-218
"TMICE TKM01A Wireless Bluetooth Mouse Shots Controller Dual Mode (Bluetooth 5.0/ Wireless 2.4GHz) TikTok Controller and Mouse for iPhone, iPad, iOS, Android, Windows Black",$39.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A05838023UORUN3BNMTE8&qualifier=1673328857&id=867565798468372&widgetName=sp_mtf&url=%2FTMICE-Wireless-Bluetooth-Controller-Android%2Fdp%2FB0BNNRB5DR%2Fref%3Dsr_1_219_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328857%26sr%3D8-219-spons%26psc%3D1
"Balam Rush, Legend Series, Hunter - GM990, RBG, LCD Display, Optical, 18000 DPI 6 Levels, Gaming Mouse, Black",$53.99,4.4 out of 5 stars,(17),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A02522471212LB2YAS8L2&qualifier=1673328857&id=867565798468372&widgetName=sp_mtf&url=%2FBalam-Rush-Legend-Hunter-Display%2Fdp%2FB091ZGW89D%2Fref%3Dsr_1_220_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328857%26sr%3D8-220-spons%26psc%3D1
"VEGCOO Wireless Gaming Mouse, Silent Click Gaming Mouse Wireless Rechargeable with 5 Lights Modes and 3 Level Adjustable DPI Built-in 400mah Lithium Battery for Laptop and Computer (Black)",$15.99,4.1 out of 5 stars,(293),https://www.amazon.com/Wireless-VEGCOO-Rechargeable-Colorful-Computer/dp/B09CD1G6G6/ref=sr_1_221?keywords=gaming+mouse&qid=1673328857&sr=8-221
RICESTKCN Gaming Mouse PC Gaming Mice - Honeycomb Mouse Gamer RGB Gamingmouse Wired Ergonomic 6 Levels up to 8000 DPI 7 Programmable Buttons 7 Backlight Modes for PC Laptop Mac Windows Vista (White),$14.99,4.5 out of 5 stars,(305),https://www.amazon.com/Gaming-Mouse-Mice-Gamingmouse-Programmable/dp/B091ZK6TLW/ref=sr_1_222?keywords=gaming+mouse&qid=1673328857&sr=8-222
"LTC Circle Pit HM-001 RGB Gaming Mouse with Lightweight Honeycomb Shell, Adjusted 6400DPI, 6 Programmable Buttons (White)",$29.99,4.4 out of 5 stars,"(1,267)",https://www.amazon.com/LTC-HM-001-Lightweight-Honeycomb-Programmable/dp/B0875Q3WQQ/ref=sr_1_223?keywords=gaming+mouse&qid=1673328857&sr=8-223
"NPET S22 Wired Gaming Keyboard Mouse Combo, LED Backlit Quiet Ergonomic Mechanical Feeling Keyboard, Backlit Gaming Mouse 6400 DPI, for Desktop, Computer, PC, Black…",$21.99,4.6 out of 5 stars,(650),https://www.amazon.com/NPET-Keyboard-Ergonomic-Mechanical-Computer/dp/B09TW2PKP2/ref=sr_1_224?keywords=gaming+mouse&qid=1673328857&sr=8-224
"Wireless Gaming Mouse, VEGCOO C8 Silent Click Wireless Rechargeable Mouse with Colorful LED Lights and 3 Level DPI 400mah Lithium Battery for Laptop and Computer (Black)",$13.99,4.3 out of 5 stars,"(3,454)",https://www.amazon.com/Wireless-VEGCOO-C8-Rechargeable-Colorful/dp/B07149XZN2/ref=sr_1_225?keywords=gaming+mouse&qid=1673328857&sr=8-225
"Wireless Mouse for Laptop Wireless Gaming Mouse with 2 Side Buttons for PS4/PS5/Xbox one s, RGB LED Light up, 3,200 DPI Rechargeable Gaming Mice with USB Receiver for PC/Computer/Desktop/Mac/Macbook",$13.69,4.3 out of 5 stars,(26),https://www.amazon.com/Wireless-Buttons-Rechargeable-Receiver-Computer/dp/B09W9CZY4Y/ref=sr_1_226?keywords=gaming+mouse&qid=1673328857&sr=8-226
"SportsBot SS301 Blue LED Gaming Over-Ear Headset Headphone, Keyboard & Mouse Combo Set w/ 40mm Speaker Driver, Microphone, Multimedia Keys & Window Key Lock, 4 DPI Levels (BLU)",$25.99,4.1 out of 5 stars,"(7,793)",https://www.amazon.com/SportsBot-Over-Ear-Headphone-Microphone-Multimedia/dp/B018T5Y9YA/ref=sr_1_227?keywords=gaming+mouse&qid=1673328857&sr=8-227
"STOGA 2.4G Wireless Mouse, Rechargeable Computer Mouse, Wireless Gaming Mouse with 2.4 GHz Transmission Technology, 3 Adjustable DPI, USB Receiver, PC Gaming Mice for Kid Girl Gift, Pink Gaming Mouse",$19.99,4.2 out of 5 stars,(247),https://www.amazon.com/STOGA-Rechargeable-Transmission-Technology-Adjustable/dp/B09KV1Z2HZ/ref=sr_1_228?keywords=gaming+mouse&qid=1673328857&sr=8-228
"GK-XLI Gaming Mouse Wired - Lightweight Gaming Mice Breathing RGB Plug Play High-Precision Adjustable 7200 DPI Mouse, 7 Programmable Buttons, Ergonomic Mouse for PC Laptop(Black)",$12.99,4.4 out of 5 stars,(73),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A0550014QBJYV8NK5O73&qualifier=1673328857&id=867565798468372&widgetName=sp_btf&url=%2FGK-XLI-Gaming-Mouse-Wired-High-Precision%2Fdp%2FB0BBQDJ2NF%2Fref%3Dsr_1_229_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328857%26sr%3D8-229-spons%26psc%3D1
"DeLUX Wireless Ergonomic Gaming Mouse with PAW3335 Sensor, 100 to 16000DPI, Personalized Basics, 50Hr Rechargeable Battery, 7 Programmable Buttons, RGB Optical Gamer Mice(M629DB-Black)",$49.99,4.2 out of 5 stars,(440),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A03672173GBUFZDUMDWE6&qualifier=1673328857&id=867565798468372&widgetName=sp_btf&url=%2FDELUX-M629DB-Ergonomic-Personalized-Programmable%2Fdp%2FB08T1QBHWN%2Fref%3Dsr_1_230_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328857%26sr%3D8-230-spons%26psc%3D1
"DeLUX Wireless Gaming Mouse Rechargeable with 16000DPI, Chroma RGB and Ambidextrous Side Wing and Personalized Weights Design, 8 Programmable Buttons, Up to 50 Hr Battery Life(M627BU(3389)-Black)",$39.99,4.2 out of 5 stars,(253),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A03675532H7UBMOMHUTYR&qualifier=1673328859&id=5275399777868776&widgetName=sp_atf_next&url=%2FRechargeable-Ambidextrous-Personalized-Programmable-M627BU-Black%2Fdp%2FB07V7XRRGD%2Fref%3Dsr_1_225_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328859%26sr%3D8-225-spons%26psc%3D1
"RAPOO Bluetooth 2.4G Wireless Mouse, 2 Bluetooth Channels with 1 USB Receiver Noiseless Mouse, Connect up to 3 Devices, Portable Computer Mice for PC, Tablet, Laptop-Black",$13.98,4.0 out of 5 stars,(708),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A05038581HEHISJJGRWYU&qualifier=1673328859&id=5275399777868776&widgetName=sp_atf_next&url=%2FRapoo-Bluetooth-Easy-Switch-Noiseless-Ergonomic%2Fdp%2FB08RZ68DXX%2Fref%3Dsr_1_226_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328859%26sr%3D8-226-spons%26psc%3D1
"Dracaena Individuality Fashion Gaming Mouse 4 LED Back Light Ergonomic Design Mouse for Desktop/Laptop, Star Black",$8.99,3.8 out of 5 stars,(5),https://www.amazon.com/Dracaena-Individuality-Fashion-Ergonomic-Desktop/dp/B09Q5W3VT8/ref=sr_1_227?keywords=gaming+mouse&qid=1673328859&sr=8-227
RGB PC Gaming Accessories Combo Kit - USB Spill Proof Keyboard – Wired Gaming Mouse 3 Button Optical Mouse - Stereo Gaming Headset Dual 3.5mm Jack SY-KIT53005,$23.99,4.2 out of 5 stars,(332),https://www.amazon.com/RGB-Gaming-Accessories-Combo-Kit/dp/B07KXSRCY6/ref=sr_1_228?keywords=gaming+mouse&qid=1673328859&sr=8-228
"Wired Gaming Mouse, PC Gaming Mice, Adjustable 7200 DPI, 7 Programmable Buttons Mouse for Laptop RGB Backlit Computer Mouse for Laptop Windows/PC/Mac/Gamer",$9.98,4.2 out of 5 stars,(86),https://www.amazon.com/Optical-Computer-Backlit-Ergonomic-Programmable/dp/B08QRBFL3Y/ref=sr_1_229?keywords=gaming+mouse&qid=1673328859&sr=8-229
"PHNIXGAM Wired Gaming Mouse, Ergonomic RGB Computer Mouse with RGB Backlight, Adjustable DPI UP to 6400, 7 Programmable Buttons for Windows Vista Linux (White)",$20.99,4.5 out of 5 stars,(38),https://www.amazon.com/PHNIXGAM-Ergonomic-Backlight-Adjustable-Programmable/dp/B09QG8VXFJ/ref=sr_1_230?keywords=gaming+mouse&qid=1673328859&sr=8-230
"Corsair MM300 - Anti-Fray Cloth Gaming Mouse Pad - High-Performance Mouse Pad Optimized for Gaming Sensors - Designed for Maximum Control - Extended, Multi Color",$33.99,4.8 out of 5 stars,"(18,286)",https://www.amazon.com/CORSAIR-MM300-Anti-Fray-High-Performance-CH-9000108-WW/dp/B01798VS4C/ref=sr_1_231?keywords=gaming+mouse&qid=1673328859&sr=8-231
SteelSeries Esports FPS Gaming Mouse – Ultra Lightweight 69g – Prime Edition – 5 Programmable Buttons – 18K CPI TrueMove Pro Sensor – Magnetic Optical Switches – Customization - RGB Lighting – PC/Mac,$24.99,4.2 out of 5 stars,(77),https://www.amazon.com/SteelSeries-Prime-FPS-Gaming-Mouse/dp/B093LSC9KY/ref=sr_1_232?keywords=gaming+mouse&qid=1673328859&sr=8-232
ASUS Gaming Mouse Pad ROG Sheath,$29.99,4.7 out of 5 stars,"(1,927)",https://www.amazon.com/ASUS-Gaming-Mouse-Pad-Sheath/dp/B01FDOTUFI/ref=sr_1_233?keywords=gaming+mouse&qid=1673328859&sr=8-233
"RisoPhy Wireless Gaming Mouse with RGB Magnetic Charging Dock, Lightweight Tri-Mode Gaming Mouse Wireless Up to 20KDPI 300IPS 1000Hz with Chroma RGB Backlit, Buttons Fully Programmable, for PC,Mac",$35.50,4.6 out of 5 stars,(70),https://www.amazon.com/RisoPhy-Wireless-Magnetic-Lightweight-Programmable/dp/B0B8NK3TPY/ref=sr_1_234?keywords=gaming+mouse&qid=1673328859&sr=8-234
"2.4G Rechargeable Mobile Portable Optical Mouse with USB Receiver, Mute Type mice,3 Adjustable DPI Levels, for Notebook, PC, Laptop, Computer, MacBook by Smart-US (White)",$12.56,4.3 out of 5 stars,(99),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A08970972I8DFANCE4UFG&qualifier=1673328859&id=5275399777868776&widgetName=sp_mtf&url=%2FRechargeable-portable-wireless-adjustable-Smart-US%2Fdp%2FB0756T13TW%2Fref%3Dsr_1_235_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328859%26sr%3D8-235-spons%26psc%3D1
"ELECOM Gaming V Custom VM500 Wireless Gaming Mouse, 12K DPI Optical Sensor, 75g Ultra Lightweight, 16.8 Million RGB, 95 Hr Battery Life, 8 Programmable Buttons, 100 Million Clicks (M-VM500BK)",$99.99,4.2 out of 5 stars,(56),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A0243799OSV9MUU3NFN8&qualifier=1673328859&id=5275399777868776&widgetName=sp_mtf&url=%2FELECOM-Wireless-Lightweight-Programmable-M-VM500BK%2Fdp%2FB0BB5S6DYD%2Fref%3Dsr_1_236_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328859%26sr%3D8-236-spons%26psc%3D1
LZYDD Side Buttons G4 G5 G6 G7 for Logitech G900 and G903 Gaming Mouse,$11.99,4.8 out of 5 stars,(109),https://www.amazon.com/LZYDD-Buttons-Logitech-Gaming-Mouse/dp/B07QDW53L4/ref=sr_1_237?keywords=gaming+mouse&qid=1673328859&sr=8-237
"Acer Predator Cestus 330 Gaming Mouse with PixArt 3335 Sensor, Adjustable DPI Settings, 16.8 Million RGB Color Lighting Combinations & NVIDIA Reflex",$44.18,4.7 out of 5 stars,"(1,110)",https://www.amazon.com/Acer-Predator-Cestus-Gaming-Board/dp/B07VRYL6W9/ref=sr_1_238?keywords=gaming+mouse&qid=1673328859&sr=8-238
"Wireless Gaming Mouse, Scettar Rechargeable Wireless Computer Gaming Mouse with Colorful LED Lights, Silent Click, Power Saving Mode, 3 Level DPI Computer Wireless Mouse for Gamer PC…",$14.68,4.3 out of 5 stars,(398),https://www.amazon.com/Wireless-Scettar-Rechargeable-Colorful-Computer/dp/B09DGBZNM5/ref=sr_1_239?keywords=gaming+mouse&qid=1673328859&sr=8-239
"ROCCAT Kone AIMO Remastered PC Gaming Mouse, Optical, RGB Backlit Lighting, 23 Programmable Keys, Onboard Memory, Palm Grip, Owl Eye Sensor, Ergonomic, LED Illumination, Adjustable to 16,000 DPI-White",$62.12,4.4 out of 5 stars,"(12,039)",https://www.amazon.com/Precision-Illumination-Programmable-Designed-Remastered/dp/B07YCG26KZ/ref=sr_1_240?keywords=gaming+mouse&qid=1673328859&sr=8-240
"KLIM Blaze & Chroma Wireless Bundle - New 2022 Wireless Gaming Keyboard and Mouse Combo - Responsive, Durable, Ergonomic - Backlit Keyboard + RGB Gaming Mouse Wireless + Long-Lasting Built-in Battery",$54.97,4.5 out of 5 stars,(34),https://www.amazon.com/KLIM-Chroma-Wireless-Gaming-Bundle/dp/B09WYGMY5T/ref=sr_1_241?keywords=gaming+mouse&qid=1673328859&sr=8-241
Redragon M601 RGB Gaming Mouse Backlit Wired Ergonomic 7 Button Programmable Mouse Centrophorus with Macro Recording & Weight Tuning Set 7200 DPI for Windows PC (Black),$15.98,4.4 out of 5 stars,"(14,171)",https://www.amazon.com/Redragon-Gaming-Ergonomic-Backlit-Windows/dp/B00HTK1NCS/ref=sr_1_242?keywords=gaming+mouse&qid=1673328859&sr=8-242
Razer Homerun Gaming Bundle Keyboard + Mouse + Pad + Headset,$139.00,4.8 out of 5 stars,(130),https://www.amazon.com/Razer-Homerun-Gaming-Keyboard-Headset/dp/B09DGTDNKY/ref=sr_1_243?keywords=gaming+mouse&qid=1673328859&sr=8-243
"Lizsword Wired Gaming Mouse, PC Gaming Mice [Breathing RGB LED] [Plug Play] High-Precision Adjustable 7200 DPI, 7 Programmable Buttons, Ergonomic Computer USB Mouse Windows/PC/Mac/Laptop Gamer-White",$15.99,4.4 out of 5 stars,(61),https://www.amazon.com/Lizsword-High-Precision-Adjustable-Programmable-Gamer-White/dp/B09V6RC3VQ/ref=sr_1_244?keywords=gaming+mouse&qid=1673328859&sr=8-244
"ReeGee M65 Gaming Mouse Wired, USB Gaming Mice Breathing RGB LED Plug Play High Precision Adjustable 7200 DPI, 7 Programmable Buttons & Fire Button, Ergonomic for Gamer Desktop PC Laptop Gamer & Work",$35.99,,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A01581601EXSAINGX0BDS&qualifier=1673328859&id=5275399777868776&widgetName=sp_btf&url=%2FReeGee-M65-Breathing-Adjustable-Programmable%2Fdp%2FB0BF5X3VYZ%2Fref%3Dsr_1_245_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328859%26sr%3D8-245-spons%26psc%3D1
"Elasto Patented Ergonomic Rechargeable Bluetooth Wireless Mouse M4 for Carpal Tunnel, Arthritis, Finger & Wrist Pain, for Windows Desktop PC Computer, Portable Laptop, Apple MacBook iPad, Android",$29.99,4.2 out of 5 stars,(16),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg15_1?ie=UTF8&adId=A0146665170WH4ASSXLSF&qualifier=1673328859&id=5275399777868776&widgetName=sp_btf&url=%2FElasto-Ergonomic-Rechargeable-Bluetooth-Arthritis%2Fdp%2FB0BC7B74BY%2Fref%3Dsr_1_246_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328859%26sr%3D8-246-spons%26psc%3D1
"DeLUX Vertical Mouse Wireless, Ergonomic Small Mouse Rechargeable with BT 5.0 and Nano Receiver, 6 Buttons and 4 Adjustable DPI Reduce Hand/Wrist Pain (M618mini-Mint Green)",$37.99,4.2 out of 5 stars,(520),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A05869182YM1NCE7GNGNC&qualifier=1673328861&id=5270747269616499&widgetName=sp_atf_next&url=%2FDELUX-Ergonomic-Rechargeable-Adjustable-M618mini-Mint%2Fdp%2FB086YSVPMZ%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328861%26sr%3D8-241-spons%26psc%3D1
"DeLUX Ergonomic Mouse Wireless, Rechargeable Silent Vertical Mouse with BT 5.0 and USB Receiver, 6 Buttons and 4 Gear DPI, RGB Small Ergo Mice for Laptop PC Computer (M618mini-Jet)",$37.99,4.3 out of 5 stars,(681),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg16_1?ie=UTF8&adId=A05873183V2SDX1A1IS98&qualifier=1673328861&id=5270747269616499&widgetName=sp_atf_next&url=%2FRechargeable-Wireless-Ergonomic-Vertical-M618mini-Brown%2Fdp%2FB07QS3CZDP%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328861%26sr%3D8-242-spons%26psc%3D1
"Lizsword Wired Gaming Mouse, PC Gaming Mice [Breathing RGB LED] [Plug Play] High-Precision Adjustable 7200 DPI, 7 Programmable Buttons, Ergonomic Computer USB Mouse Windows/PC/Mac/Laptop Gamer-White",$15.99,4.4 out of 5 stars,(61),https://www.amazon.com/Lizsword-High-Precision-Adjustable-Programmable-Gamer-White/dp/B09V6RC3VQ/ref=sr_1_243?keywords=gaming+mouse&qid=1673328861&sr=8-243
Redragon M601 RGB Gaming Mouse Backlit Wired Ergonomic 7 Button Programmable Mouse Centrophorus with Macro Recording & Weight Tuning Set 7200 DPI for Windows PC (Black),$15.98,4.4 out of 5 stars,"(14,171)",https://www.amazon.com/Redragon-Gaming-Ergonomic-Backlit-Windows/dp/B00HTK1NCS/ref=sr_1_244?keywords=gaming+mouse&qid=1673328861&sr=8-244
Redragon S117 Gaming Keyboard Mouse Combo Mechanical RGB Rainbow Backlit Keyboard Brown Switches RGB Gaming Mouse for Windows PC Gamers (104 Keys),$39.99,4.5 out of 5 stars,(210),https://www.amazon.com/Redragon-Keyboard-Mechanical-Rainbow-Switches/dp/B085TD353P/ref=sr_1_245?keywords=gaming+mouse&qid=1673328861&sr=8-245
"Uciefy T85 Rechargeable Wireless Mouse, 2.4G Ergonomic Silent Gaming Mice Portable Optical with USB Receiver, 3 Adjustable DPI, 6 Buttons LED Lights Compatible with Laptop/PC/Chromebook (Pink)",$15.99,4.4 out of 5 stars,"(1,279)",https://www.amazon.com/Rechargeable-Uciefy-Adjustable-Compatible-Chromebook/dp/B082PD2GW9/ref=sr_1_246?keywords=gaming+mouse&qid=1673328861&sr=8-246
MARVO Wired Gaming Mouse: Honeycomb Shell Programmable Button USB Computer Mouse for Windows PC & Laptop Gamers,$6.99,,,https://www.amazon.com/MARVO-Wired-Gaming-Mouse-Programmable/dp/B09MRTMJW6/ref=sr_1_247?keywords=gaming+mouse&qid=1673328861&sr=8-247
SELKUR Mice Adjustable Wired Gaming Mouse Colorful Light Optical Ergonomics Gaming Mouse Electronics,$17.12,,,https://www.amazon.com/SELKUR-Adjustable-Colorful-Ergonomics-Electronics/dp/B0BRVGF8HB/ref=sr_1_248?keywords=gaming+mouse&qid=1673328861&sr=8-248
"Logitech G903 LIGHTSPEED Wireless Gaming Mouse W/ Hero 25K Sensor, PowerPlay Compatible, 140+ Hour with Rechargeable Battery and Lightsync RGB, Ambidextrous, 107G+10G optional, 25,600 DPI, Black",$109.99,4.6 out of 5 stars,"(3,274)",https://www.amazon.com/Logitech-Lightspeed-Rechargeable-Compatible-Ambidextrous/dp/B07NSVMT22/ref=sr_1_249?keywords=gaming+mouse&qid=1673328861&sr=8-249
"Wired Gaming Mouse, UHURU WM-07L RGB Computer Wired Mouse with 7 Programmable Buttons 14 Backlights Modes up to 12800 DPI for Windows PC Laptop Gamers",$17.99,4.6 out of 5 stars,(198),https://www.amazon.com/Computer-Programmable-Buttons-Backlights-Windows/dp/B098B9FCPF/ref=sr_1_250?keywords=gaming+mouse&qid=1673328861&sr=8-250
"Clevy Kids Mouse- (optical, ergonomic, USB, contrasting colours, sturdy design and Windows & macOS compatible) (Renewed)",$13.93,4.5 out of 5 stars,(50),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A0773015321QE5FORAQIS&qualifier=1673328861&id=5270747269616499&widgetName=sp_mtf&url=%2FClevy-ergonomic-contrasting-compatible-Refurbished%2Fdp%2FB07FKYJWHQ%2Fref%3Dsr_1_251_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328861%26sr%3D8-251-spons%26psc%3D1
"Silent Wireless Mouse, 2.4G Slim Travel Mouse with USB Receiver, Quiet Click Protable Computer Mice for Laptop PC Mac, Comfortable Texture, Black & Gold",$9.99,4.5 out of 5 stars,(38),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg16_1?ie=UTF8&adId=A051344732PHC8T41LH8T&qualifier=1673328861&id=5270747269616499&widgetName=sp_mtf&url=%2FWireless-Receiver-Protable-Computer-Comfortable%2Fdp%2FB0BHS6369P%2Fref%3Dsr_1_252_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328861%26sr%3D8-252-spons%26psc%3D1
ALASON Mice Gaming Mouse Computer Mouse Optical USB PC Mice Ergonomic 4800DPI 8 Buttons Wired Mouse Electronics,$34.32,,,https://www.amazon.com/ALASON-Computer-Optical-Ergonomic-Electronics/dp/B0BRVFYDYG/ref=sr_1_253?keywords=gaming+mouse&qid=1673328861&sr=8-253
"ROCCAT Burst Pro Air Lightweight Symmetrical Optical Wireless RGB Gaming Mouse with 19K DPI Optical Owl-Eye Sensor, Optical Switches, Titan Wheel, 81-Gram Weight – White",$59.99,4.5 out of 5 stars,"(1,143)",https://www.amazon.com/ROCCAT-Lightweight-Symmetrical-Wireless-Switches/dp/B09WX31QH3/ref=sr_1_254?keywords=gaming+mouse&qid=1673328861&sr=8-254
"RGB Wireless Bluetooth Gaming Mouse Ergonomic USB-C Rechargeable Optical Sensor 2.4G Lightweight Computer Mice with Side Buttons 3 Modes,Multi Buttons Shortcut 5 DPI for PC iPad Laptop Mac Windows 11",$35.99,4.3 out of 5 stars,(70),https://www.amazon.com/Wireless-Bluetooth-Ergonomic-Rechargeable-Lightweight/dp/B0B8259CNQ/ref=sr_1_255?keywords=gaming+mouse&qid=1673328861&sr=8-255
"Mad Catz The Authentic R.A.T. PRO X3 wired Gaming Mouse - 16000DPI - 3 Scroll Wheel Ring Options – With extra accessories - On-board memory for 10 user profiles - Carbon Fiber Thumb Rests, Black",$178.13,4.3 out of 5 stars,"(1,444)",https://www.amazon.com/Authentic-T-PRO-Gaming-Mouse/dp/B084WPF64N/ref=sr_1_256?keywords=gaming+mouse&qid=1673328861&sr=8-256
"Wireless Gaming Keyboard and Mouse,Rainbow Backlit Rechargeable Keyboard with 3800mAh Battery Metal Panel,Mechanical Feel Keyboard and 7 Color Mute Gaming Mouse for Windows Computer Gamers(Rainbow)",$59.99,4.1 out of 5 stars,"(7,113)",https://www.amazon.com/Wireless-Keyboard-Rechargeable-Mechanical-Gamers%EF%BC%88Rainbow%EF%BC%89/dp/B07YY3LLG4/ref=sr_1_257?keywords=gaming+mouse&qid=1673328861&sr=8-257
"Redragon M652 Optical 2.4G Wireless Mouse with USB Receiver, Portable Gaming & Office Mice, 5 Adjustable DPI Levels, 6 Buttons for Desktop, MacBook, Notebook, PC, Laptop, Computer",$14.99,4.4 out of 5 stars,"(2,530)",https://www.amazon.com/Redragon-M652-Wireless-Receiver-Adjustable/dp/B07D837ZLT/ref=sr_1_258?keywords=gaming+mouse&qid=1673328861&sr=8-258
"G-LAB Combo Helium - 4-in-1 Gaming Bundle - Backlit QWERTY Gamer Keyboard, 3200 DPI Gaming Mouse, in-Ear Headphones, Non-Slip Mouse Pad - PC Mac PS4 PS5 Xbox One Gamer Pack",$24.99,4.2 out of 5 stars,(154),https://www.amazon.com/G-LAB-Combo-Helium-US-PC/dp/B08425X81X/ref=sr_1_259?keywords=gaming+mouse&qid=1673328861&sr=8-259
VEGCOO C12 Rechargeable Wireless Gaming Mouse Mice Silent Click Cordless Mouse 7 Smart Buttons PC Gaming Mouse Mice Advanced Technology with 2.4GHZ Up to 2400DPI (White Mouse),$12.68,4.3 out of 5 stars,"(3,890)",https://www.amazon.com/VEGCOO-Rechargeable-Wireless-Cordless-Technology/dp/B07JL1Z6GP/ref=sr_1_260?keywords=gaming+mouse&qid=1673328861&sr=8-260
"Solopen 2.4G Wireless Vertical Ergonomic Optical Mouse,3 Adjustable DPI 800/1200/1600 Levels,Quiet clicks,5 Buttons,Compatible with Windows Mac PC Desktop Laptop,Black",$16.99,3.6 out of 5 stars,(5),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg16_1?ie=UTF8&adId=A02476303G8P0MJR2OEAB&qualifier=1673328861&id=5270747269616499&widgetName=sp_btf&url=%2FSolopen-Wireless-Ergonomic-Adjustable-Compatible%2Fdp%2FB0B6FGQ1SS%2Fref%3Dsr_1_261_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328861%26sr%3D8-261-spons%26psc%3D1
